job,year,tag,step,state,exit,minutes,detail,ts,host,session
tier1_science_sample_t1_2020_add05,2020,t1_2020_add05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""735MB valid=7.4% maxprob=0.921 p99.9=0.819 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T05-10.log",2026-09-03 05:10:05,,
tier1_science_sample_t1_2020_in05,2020,t1_2020_in05,inference,OK,0,28.4,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in05/inference] exit=0  elapsed 28.4 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2020_2026-09-03T05-39.log",2026-09-03 05:11:27,,
tier1_science_sample_t1_2020_in05,2020,t1_2020_in05,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""708MB valid=7.4% maxprob=0.874 p99.9=0.807 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T05-39.log",2026-09-03 05:39:08,,
tier1_science_sample_t1_2020_in05,2020,t1_2020_in05,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""708MB valid=7.4% maxprob=0.874 p99.9=0.807 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T05-39.log",2026-09-03 05:39:08,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,inference,OK,0,34.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log outcome verbatim: ""[tier1_science_sample_t1_2020_in16/inference] exit=0  elapsed 34.1 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2020_2026-09-03T06-13.log",2026-09-03 05:39:51,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""650MB valid=7.4% maxprob=0.799 p99.9=0.728 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T06-13.log",2026-09-03 06:13:47,,
tier1_science_sample_t1_2020_in16,2020,t1_2020_in16,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""650MB valid=7.4% maxprob=0.799 p99.9=0.728 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-03T06-13.log",2026-09-03 06:13:47,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,inference,OK,0,4.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_base/inference] exit=0  elapsed 4.9 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2019n_2026-09-03T06-17.log",2026-09-03 06:14:02,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""21MB valid=11.1% maxprob=0.870 p99.9=0.819 [2379x1681 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2019n_2026-09-03T06-17.log",2026-09-03 06:17:59,,
tier1_science_sample_t1_2019n_base,2019n,t1_2019n_base,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""21MB valid=11.1% maxprob=0.870 p99.9=0.819 [2379x1681 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2019n_2026-09-03T06-17.log",2026-09-03 06:17:59,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,inference,OK,0,6.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log outcome verbatim: ""[tier1_science_sample_t1_2019n_nir/inference] exit=0  elapsed 6.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2019n_2026-09-03T06-24.log",2026-09-03 06:18:59,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""22MB valid=11.1% maxprob=0.894 p99.9=0.831 [2379x1681 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2019n_2026-09-03T06-24.log",2026-09-03 06:24:54,,
tier1_science_sample_t1_2019n_nir,2019n,t1_2019n_nir,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_tier1_science_sample_20260903T032756Z.log verdict verbatim: ""22MB valid=11.1% maxprob=0.894 p99.9=0.831 [2379x1681 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2019n_2026-09-03T06-24.log",2026-09-03 06:24:54,,
(launch),,,GUARD:runtag,GUARD_UNVERIFIED,,,"no live beacons in /content/drive/MyDrive/treedata/phase4/logs (62 heartbeat file(s), all stale or unreadable)",2026-09-05 03:11:58,f177769fa2e9,trend8A2
(launch),,,GUARD:runtag,GUARD_UNVERIFIED,,,"no live beacons in /content/drive/MyDrive/treedata/phase4/logs (62 heartbeat file(s), all stale or unreadable)",2026-09-05 03:13:07,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,labels,OK,0,4.2,,2026-09-05 03:16:38,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,labels,OK,0,9.0,,2026-09-05 03:18:50,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 03:20:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,tile,OK,0,22.1,,2026-09-05 03:20:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 03:27:55,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,tile,OK,0,24.9,,2026-09-05 03:27:55,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:tile,OK,,,"624 tiles indexed; probed 20 paths, 0 missing",2026-09-05 03:42:59,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,train,OK,0,39.0,,2026-09-05 03:42:59,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:tile,OK,,,"628 tiles indexed; probed 20 paths, 0 missing",2026-09-05 03:52:52,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,train,OK,0,41.9,,2026-09-05 03:52:52,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:train,OK,,,"1113MB, BE20, run_id ok, drive md5 ok (116s)",2026-09-05 04:24:01,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,evaluate,OK,0,2.8,,2026-09-05 04:24:50,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:evaluate,OK,,,"2 rows for 2009/trend8_2009, written 04:27:00",2026-09-05 04:27:40,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,inference,OK,0,6.1,,2026-09-05 04:27:40,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:inference,OK,,,468MB valid=94.9% maxprob=0.921 p99.9=0.807 [2387x1675 sample],2026-09-05 04:33:49,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,postproc,OK,0,4.8,,2026-09-05 04:33:49,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY,OK,,,468MB valid=94.9% maxprob=0.921 p99.9=0.807 [2387x1675 sample],2026-09-05 04:38:37,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2009,2009,trend8_2009,VERIFY:postproc,OK,,,"mask 33MB, gpkg 17.8MB",2026-09-05 04:38:37,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,labels,OK,0,6.2,,2026-09-05 04:38:38,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:train,OK,,,"1113MB, BE17, run_id ok, drive md5 ok (313s)",2026-09-05 04:40:05,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,evaluate,OK,0,2.9,,2026-09-05 04:40:57,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:evaluate,OK,,,"2 rows for 2013/trend8_2013, written 04:43:43",2026-09-05 04:43:54,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,inference,OK,0,24.1,,2026-09-05 04:43:54,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 04:44:54,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,tile,RUNNING,,,,2026-09-05 04:44:54,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,tile,OK,0,28.1,,2026-09-05 04:44:54,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:inference,OK,,,2395MB valid=90.6% maxprob=0.921 p99.9=0.846 [2385x1676 sample],2026-09-05 05:08:24,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,postproc,OK,0,17.5,,2026-09-05 05:08:24,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:tile,OK,,,"589 tiles indexed; probed 20 paths, 0 missing",2026-09-05 05:13:37,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,train,OK,0,35.1,,2026-09-05 05:13:37,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY,OK,,,2395MB valid=90.6% maxprob=0.921 p99.9=0.846 [2385x1676 sample],2026-09-05 05:25:57,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2013,2013,trend8_2013,VERIFY:postproc,OK,,,"mask 95MB, gpkg 24.9MB",2026-09-05 05:25:57,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,labels,OK,0,5.0,,2026-09-05 05:25:59,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 05:31:48,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,tile,OK,0,25.9,,2026-09-05 05:31:48,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:tile,OK,,,"601 tiles indexed; probed 20 paths, 0 missing",2026-09-05 05:57:40,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,train,OK,0,32.0,,2026-09-05 05:57:40,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:train,UNVERIFIED,,,"1113MB, BE24, run_id ok, DRIVE HOLDS DIFFERENT BYTES: mount md5 d7c4b8cd, drive absent after 602s — this VM is reading a file the lake does not have",2026-09-05 05:58:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,evaluate,OK,0,2.9,,2026-09-05 05:58:55,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:evaluate,OK,,,"2 rows for 2011s/trend8_2011s, written 06:01:24",2026-09-05 06:01:51,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,inference,OK,0,3.9,,2026-09-05 06:01:51,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:inference,OK,,,328MB valid=79.9% maxprob=0.882 p99.9=0.835 [2369x1687 sample],2026-09-05 06:05:45,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,postproc,OK,0,3.1,,2026-09-05 06:05:45,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY,OK,,,328MB valid=79.9% maxprob=0.882 p99.9=0.835 [2369x1687 sample],2026-09-05 06:08:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2011s,2011s,trend8_2011s,VERIFY:postproc,OK,,,"mask 19MB, gpkg 70.9MB",2026-09-05 06:08:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,labels,OK,0,9.0,,2026-09-05 06:08:55,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 06:17:56,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,tile,OK,0,22.0,,2026-09-05 06:17:56,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:train,OK,,,"1113MB, BE27, run_id ok, drive md5 ok (262s)",2026-09-05 06:34:10,cc4e9c9545e8,trend8B2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,evaluate,OK,0,2.2,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2015/evaluate] exit=0  elapsed 2.2 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2015_2026-09-05T06-36.log",2026-09-05 06:34:47,,
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2 rows for 2015/trend8_2015, written 06:36:04""; ts=engine-completed@phase4_semantic_finetune_evaluate_2015_2026-09-05T06-36.log",2026-09-05 06:36:55,,
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,inference,OK,0,22.7,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2015/inference] exit=0  elapsed 22.7 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2015_2026-09-05T07-00.log",2026-09-05 06:37:58,,
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:tile,OK,,,"612 tiles indexed; probed 20 paths, 0 missing",2026-09-05 06:40:35,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,train,OK,0,37.4,,2026-09-05 06:40:35,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2039MB valid=90.8% maxprob=0.858 p99.9=0.776 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2015_2026-09-05T07-00.log",2026-09-05 07:00:39,,
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,postproc,OK,0,17.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2015/postproc] exit=0  elapsed 17.0 min""; ts=run_id-stamp@phase4_semantic_finetune_postproc_2015_2026-09-05T07-17.log",2026-09-05 07:00:45,,
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2039MB valid=90.8% maxprob=0.858 p99.9=0.776 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2015_2026-09-05T07-17.log",2026-09-05 07:17:43,,
trend8_uniform_rgb_trend8_2015,2015,trend8_2015,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""mask 92MB, gpkg 22.5MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2015_2026-09-05T07-17.log",2026-09-05 07:17:43,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,labels,OK,0,7.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/labels] exit=0  elapsed 7.1 min""; ts=run_id-stamp@phase4_semantic_finetune_labels_2019_2026-09-05T07-23.log",2026-09-05 07:17:50,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:labels,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""citywide: labels step is skipped by design""; ts=engine-completed@phase4_semantic_finetune_labels_2019_2026-09-05T07-23.log",2026-09-05 07:23:53,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,tile,OK,0,26.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/tile] exit=0  elapsed 26.0 min""; ts=run_id-stamp@phase4_semantic_finetune_tile_2019_2026-09-05T07-50.log",2026-09-05 07:24:55,,
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:train,UNVERIFIED,,,"1113MB, BE15, run_id ok, DRIVE HOLDS DIFFERENT BYTES: mount md5 a7ebc192, drive absent after 606s — this VM is reading a file the lake does not have",2026-09-05 07:29:02,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,evaluate,OK,0,3.2,,2026-09-05 07:29:47,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:evaluate,OK,,,"2 rows for 2016/trend8_2016, written 07:32:09",2026-09-05 07:33:03,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,inference,OK,0,6.8,,2026-09-05 07:33:03,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:inference,OK,,,362MB valid=82.3% maxprob=0.894 p99.9=0.854 [2369x1687 sample],2026-09-05 07:39:55,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,postproc,OK,0,2.9,,2026-09-05 07:39:55,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY,OK,,,362MB valid=82.3% maxprob=0.894 p99.9=0.854 [2369x1687 sample],2026-09-05 07:42:49,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2016,2016,trend8_2016,VERIFY:postproc,OK,,,"mask 19MB, gpkg 72.1MB",2026-09-05 07:42:49,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,labels,OK,0,4.9,,2026-09-05 07:42:51,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 07:47:47,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,tile,OK,0,27.1,,2026-09-05 07:47:47,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""600 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2019_2026-09-05T07-50.log",2026-09-05 07:50:53,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,train,OK,0,38.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/train] exit=0  elapsed 38.1 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2019_2026-09-05T08-28.log",2026-09-05 07:50:58,,
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:tile,OK,,,"646 tiles indexed; probed 20 paths, 0 missing",2026-09-05 08:14:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,train,OK,0,47.1,,2026-09-05 08:14:53,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""1113MB, BE26, run_id ok, drive md5 ok (1s)""; ts=engine-completed@phase4_semantic_finetune_train_2019_2026-09-05T08-28.log",2026-09-05 08:28:55,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,evaluate,OK,0,3.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/evaluate] exit=0  elapsed 3.9 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2019_2026-09-05T08-34.log",2026-09-05 08:30:54,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2 rows for 2019/trend8_2019, written 08:33:01""; ts=engine-completed@phase4_semantic_finetune_evaluate_2019_2026-09-05T08-34.log",2026-09-05 08:34:45,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,inference,OK,0,24.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/inference] exit=0  elapsed 24.1 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2019_2026-09-05T08-58.log",2026-09-05 08:34:52,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2257MB valid=89.6% maxprob=0.969 p99.9=0.874 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2019_2026-09-05T08-58.log",2026-09-05 08:58:53,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,postproc,OK,0,17.7,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2019/postproc] exit=0  elapsed 17.7 min""; ts=run_id-stamp@phase4_semantic_finetune_postproc_2019_2026-09-05T09-16.log",2026-09-05 08:59:01,,
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:train,OK,,,"1113MB, BE29, run_id ok, drive md5 ok (180s)",2026-09-05 09:05:09,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,evaluate,OK,0,1.1,,2026-09-05 09:05:44,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:evaluate,OK,,,"2 rows for 2024/trend8_2024, written 09:06:32",2026-09-05 09:06:51,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,inference,OK,0,68.9,,2026-09-05 09:06:51,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2257MB valid=89.6% maxprob=0.969 p99.9=0.874 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2019_2026-09-05T09-16.log",2026-09-05 09:16:41,,
trend8_uniform_rgb_trend8_2019,2019,trend8_2019,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""mask 96MB, gpkg 26.6MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2019_2026-09-05T09-16.log",2026-09-05 09:16:41,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,labels,OK,0,6.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/labels] exit=0  elapsed 6.9 min""; ts=run_id-stamp@phase4_semantic_finetune_labels_2021_2026-09-05T09-23.log",2026-09-05 09:16:48,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:labels,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""citywide: labels step is skipped by design""; ts=engine-completed@phase4_semantic_finetune_labels_2021_2026-09-05T09-23.log",2026-09-05 09:23:41,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,tile,OK,0,27.3,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/tile] exit=0  elapsed 27.3 min""; ts=run_id-stamp@phase4_semantic_finetune_tile_2021_2026-09-05T09-50.log",2026-09-05 09:23:45,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""615 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2021_2026-09-05T09-50.log",2026-09-05 09:50:59,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,train,OK,0,35.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/train] exit=0  elapsed 35.0 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2021_2026-09-05T10-26.log",2026-09-05 09:51:56,,
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:inference,WEAK_CALIBRATION,,,2729MB valid=100.0% maxprob=0.748 p99.9=0.650 [2387x1674 sample],2026-09-05 10:15:47,f177769fa2e9,trend8A2
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,postproc,RUNNING,,,,2026-09-05 10:15:47,f177769fa2e9,trend8A2
