date,target_window,known_flight_day,frames_over_city,n_obs,max_sun_elev_deg,R1_primary_run_h,R1_primary_start,R1_primary_end,R1_primary_pass,R2_maxelim_run_h,R2_maxelim_start,R2_maxelim_end,R2_maxelim_pass,R3_lowcloud_run_h,R3_lowcloud_start,R3_lowcloud_end,R3_lowcloud_pass,SPEC_asasked_run_h,SPEC_asasked_start,SPEC_asasked_end,SPEC_asasked_pass,n_rules_passed_of_3,blk_lowcloud_hrs,blk_precip_hrs,blk_vis_hrs,worst_sky_sunhrs,R1_KPAE_run_h,R1_KPAE_pass,R1_KPAE_start,R1_KPAE_end,R1_KSEA_run_h,R1_KSEA_pass,R1_KSEA_start,R1_KSEA_end,R1_KBFI_run_h,R1_KBFI_pass,R1_KBFI_start,R1_KBFI_end,n_stations,n_stations_pass,R1_3station_verdict,R1_unanimous_flyable
2021-07-24,2021_snoh_rgbi.tif,,,24,61.5,18,06:53,23:53,1,18,06:53,23:53,1,18,06:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR;FEW300,18,1,06:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-25,2021_snoh_rgbi.tif,,,24,61.28,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-26,2021_snoh_rgbi.tif,,,24,61.06,18,06:53,23:53,1,18,06:53,23:53,1,18,06:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR;FEW400,18,1,06:53,23:53,24.0,1,00:53,23:53,17.0,1,07:53,23:53,3,3,FLYABLE,1
2021-07-27,2021_snoh_rgbi.tif,,,24,60.84,14,10:53,23:53,1,14,10:53,23:53,1,14,10:53,23:53,1,7,10:53,16:53,1,3,1,0,0,BKN1500;CLR;FEW1500,14,1,10:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-28,2021_snoh_rgbi.tif,,,24,60.61,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-29,2021_snoh_rgbi.tif,,,24,60.37,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-30,2021_snoh_rgbi.tif,,,24,60.13,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-07-31,2021_snoh_rgbi.tif,,,24,59.89,24,00:53,23:53,1,12,12:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR;FEW11000;FEW12000,24,1,00:53,23:53,16.0,1,08:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-01,2021_snoh_rgbi.tif,,,24,59.64,14,10:53,23:53,1,14,10:53,23:53,1,24,00:53,23:53,1,7,10:53,16:53,1,3,2,0,0,CLR;OVC5500,14,1,10:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-02,2021_snoh_rgbi.tif,,,24,59.38,16,08:53,23:53,1,16,08:53,23:53,1,16,08:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR;FEW100;SCT100,16,1,08:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-03,2021_snoh_rgbi.tif,,,24,59.13,18,00:53,17:53,1,18,00:53,17:53,1,18,00:53,17:53,1,8,09:53,16:53,1,3,0,0,0,CLR,18,1,00:53,17:53,18.0,1,00:53,17:53,18.0,1,00:53,17:53,3,3,FLYABLE,1
2021-08-04,2021_snoh_rgbi.tif,,,24,58.86,16,08:53,23:53,1,16,08:53,23:53,1,16,08:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,16,1,08:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-05,2021_snoh_rgbi.tif,,,24,58.6,21,00:53,20:53,1,19,00:53,18:53,1,21,00:53,20:53,1,8,09:53,16:53,1,3,0,0,0,CLR,21,1,00:53,20:53,21.0,1,00:53,20:53,20.0,1,00:53,19:53,3,3,FLYABLE,1
2021-08-06,2021_snoh_rgbi.tif,,,24,58.33,6,15:53,20:53,1,2,15:53,16:53,0,9,15:53,23:53,1,2,15:53,16:53,0,2,7,0,4,BKN500/BKN1000/OVC1900;BKN600/OVC2400;FEW4000,6,1,15:53,20:53,8.0,1,13:53,20:53,4.0,1,15:53,18:53,3,3,FLYABLE,1
2021-08-07,2021_snoh_rgbi.tif,,,24,58.05,0,,,0,0,,,0,0,,,0,0,,,0,0,10,2,2,BKN200/OVC2100;BKN200/OVC900;FEW200/OVC1900,0,0,,,3.0,1,16:53,18:53,1.0,0,14:53,14:53,3,1,FLYABLE,0
2021-08-08,2021_snoh_rgbi.tif,,,24,57.77,2,14:53,15:53,0,2,14:53,15:53,0,6,14:53,19:53,1,2,14:53,15:53,0,1,8,0,0,BKN2700/OVC3400;BKN3900;BKN900/BKN3100/OVC4600,2,0,14:53,15:53,5.0,1,10:53,14:53,1.0,0,11:53,11:53,3,1,FLYABLE,0
2021-08-09,2021_snoh_rgbi.tif,,,24,57.49,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,8,09:53,16:53,1,3,1,0,0,CLR;FEW4700;OVC4900,15,1,09:53,23:53,14.0,1,10:53,23:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2021-08-10,2021_snoh_rgbi.tif,,,24,57.2,22,02:53,23:53,1,22,02:53,23:53,1,22,02:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,22,1,02:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-11,2021_snoh_rgbi.tif,,,24,56.91,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-12,2021_snoh_rgbi.tif,,,24,56.61,15,00:53,14:53,1,15,00:53,14:53,1,15,00:53,14:53,1,6,09:53,14:53,1,3,2,0,0,BKN4400;BKN4600;CLR,15,1,00:53,14:53,11.0,1,00:53,10:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-13,2021_snoh_rgbi.tif,,,24,56.32,18,00:53,17:53,1,18,00:53,17:53,1,18,00:53,17:53,1,8,09:53,16:53,1,3,0,0,0,CLR;FEW4600;SCT3400,18,1,00:53,17:53,0.0,0,,,2.0,0,12:53,13:53,3,1,FLYABLE,0
2021-08-14,2021_snoh_rgbi.tif,,,24,56.01,23,01:53,23:53,1,23,01:53,23:53,1,23,01:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,23,1,01:53,23:53,15.0,1,09:53,23:53,15.0,1,09:53,23:53,3,3,FLYABLE,1
2021-08-15,2021_snoh_rgbi.tif,,,24,55.71,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,2,0,1,CLR;FEW200;OVC100,13,1,11:53,23:53,14.0,1,10:53,23:53,14.0,1,10:53,23:53,3,3,FLYABLE,1
2021-08-16,2021_snoh_rgbi.tif,,,24,55.4,9,00:53,08:53,1,0,,,0,9,00:53,08:53,1,0,,,0,2,9,1,1,BKN1200/OVC1700;FEW4300/OVC9000;OVC1100,9,1,00:53,08:53,4.0,1,12:53,15:53,0.0,0,,,3,2,FLYABLE,0
2021-08-17,2021_snoh_rgbi.tif,,,24,55.09,9,15:53,23:53,1,3,15:53,17:53,1,9,15:53,23:53,1,2,15:53,16:53,0,3,7,0,0,BKN900/BKN1500/OVC2600;BKN900/OVC3000;CLR,9,1,15:53,23:53,9.0,1,15:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2021-08-18,2021_snoh_rgbi.tif,,,24,54.77,18,00:53,17:53,1,16,00:53,15:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,BKN11000;CLR;OVC10000,18,1,00:53,17:53,9.0,1,10:53,18:53,11.0,1,10:53,20:53,3,3,FLYABLE,1
2021-08-19,2021_snoh_rgbi.tif,,,24,54.45,8,16:53,23:53,1,8,16:53,23:53,1,9,15:53,23:53,1,1,13:53,13:53,0,3,6,0,0,BKN4700/BKN5500;BKN4800;BKN5500,8,1,16:53,23:53,13.0,1,10:53,22:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2021-08-20,2021_snoh_rgbi.tif,,,24,54.13,0,,,0,0,,,0,0,,,0,0,,,0,0,10,0,0,BKN1100/OVC2600;BKN1700/OVC4100;OVC1600,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-08-21,2021_snoh_rgbi.tif,,,24,53.8,0,,,0,0,,,0,2,14:53,15:53,0,0,,,0,0,10,0,0,OVC1100;OVC1300;OVC1400,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-08-22,2021_snoh_rgbi.tif,,,24,53.47,0,,,0,0,,,0,0,,,0,0,,,0,0,10,1,4,BKN600/OVC1600;FEW1200/OVC3000;FEW800/OVC2000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-08-23,2021_snoh_rgbi.tif,,,24,53.14,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,3,0,0,BKN1300;CLR;FEW3000,13,1,11:53,23:53,13.0,1,11:53,23:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2021-08-24,2021_snoh_rgbi.tif,,,24,52.8,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-25,2021_snoh_rgbi.tif,,,24,52.47,24,00:53,23:53,1,23,00:53,22:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-26,2021_snoh_rgbi.tif,,,24,52.13,0,,,0,0,,,0,0,,,0,0,,,0,0,10,0,0,BKN2200/OVC2800;BKN2200/OVC3000;BKN2700,0,0,,,3.0,1,11:53,13:53,1.0,0,13:53,13:53,3,1,FLYABLE,0
2021-08-27,2021_snoh_rgbi.tif,,,24,51.78,9,15:53,23:53,1,9,15:53,23:53,1,9,15:53,23:53,1,1,15:53,15:53,0,3,7,0,3,BKN600/OVC2100;CLR;FEW4600,9,1,15:53,23:53,10.0,1,14:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2021-08-28,2021_snoh_rgbi.tif,,,24,51.44,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,16.0,1,08:53,23:53,3,3,FLYABLE,1
2021-08-29,2021_snoh_rgbi.tif,,,24,51.09,16,08:53,23:53,1,16,08:53,23:53,1,16,08:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR;SCT100,16,1,08:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-08-30,2021_snoh_rgbi.tif,,,24,50.74,0,,,0,0,,,0,8,14:53,21:53,1,0,,,0,1,9,0,0,BKN1700/OVC2700;BKN1900/OVC3000;BKN2400/OVC3000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-08-31,2021_snoh_rgbi.tif,,,24,50.38,1,16:53,16:53,0,1,16:53,16:53,0,9,15:53,23:53,1,0,,,0,1,8,1,0,BKN7000;FEW1300/BKN1900/OVC4000;FEW1600/BKN3000/OVC8500,1,0,16:53,16:53,1.0,0,11:53,11:53,0.0,0,,,3,0,ELIMINATED,0
2021-09-01,2021_snoh_rgbi.tif,,,24,50.03,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-02,2021_snoh_rgbi.tif,,,24,49.67,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-03,2021_snoh_rgbi.tif,,,24,49.31,24,00:53,23:53,1,19,00:53,18:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-04,2021_snoh_rgbi.tif,,,24,48.94,22,00:53,21:53,1,15,00:53,14:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR;FEW10000;FEW11000,22,1,00:53,21:53,23.0,1,00:53,22:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-05,2021_snoh_rgbi.tif,,,24,48.58,9,14:53,22:53,1,9,14:53,22:53,1,9,14:53,22:53,1,2,14:53,15:53,0,3,6,0,0,BKN1000/OVC1600;BKN1100/OVC2300;BKN2200,9,1,14:53,22:53,7.0,1,14:53,20:53,6.0,1,15:53,20:53,3,3,FLYABLE,1
2021-09-06,2021_snoh_rgbi.tif,,,24,48.21,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,5,11:53,15:53,1,3,3,1,1,BKN1600/OVC2600;CLR;FEW1900/SCT2700,13,1,11:53,23:53,13.0,1,11:53,23:53,12.0,1,12:53,23:53,3,3,FLYABLE,1
2021-09-07,2021_snoh_rgbi.tif,,,23,47.84,16,08:53,23:53,1,16,08:53,23:53,1,16,08:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,16,1,08:53,23:53,16.0,1,08:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-08,2021_snoh_rgbi.tif,,,24,47.47,24,00:53,23:53,1,17,07:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR;FEW7000,24,1,00:53,23:53,20.0,1,04:53,23:53,20.0,1,04:53,23:53,3,3,FLYABLE,1
2021-09-09,2021_snoh_rgbi.tif,,,24,47.1,17,07:53,23:53,1,17,07:53,23:53,1,17,07:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,17,1,07:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-10,2021_snoh_rgbi.tif,,,24,46.73,0,,,0,0,,,0,0,,,0,0,,,0,0,9,0,0,BKN1200/BKN2400/OVC3200;BKN1200/OVC2400;BKN800/BKN2100/OVC2600,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-09-11,2021_snoh_rgbi.tif,,,24,46.35,3,11:53,13:53,1,1,11:53,11:53,0,11,11:53,21:53,1,3,11:53,13:53,1,2,5,0,0,BKN1900;FEW1900;FEW5500/OVC8500,3,1,11:53,13:53,3.0,1,11:53,13:53,3.0,1,15:53,17:53,3,3,FLYABLE,1
2021-09-12,2021_snoh_rgbi.tif,,,21,45.98,0,,,0,0,,,0,0,,,0,0,,,0,0,9,0,1,BKN3500/OVC4600;BKN400/OVC1100;OVC3300,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-09-13,2021_snoh_rgbi.tif,,,18,45.6,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,5,11:53,15:53,1,3,1,0,0,BKN1700;CLR;FEW2500,13,1,11:53,23:53,12.0,1,12:53,23:53,11.0,1,13:53,23:53,3,3,FLYABLE,1
2021-09-14,2021_snoh_rgbi.tif,,,24,45.22,11,00:53,10:53,1,0,,,0,15,00:53,14:53,1,1,10:53,10:53,0,2,4,1,0,BKN10000;BKN6000/OVC8000;BKN9000/OVC10000,11,1,00:53,10:53,11.0,1,00:53,10:53,11.0,1,00:53,10:53,3,3,FLYABLE,1
2021-09-15,2021_snoh_rgbi.tif,,,24,44.84,4,12:53,15:53,1,4,12:53,15:53,1,4,12:53,15:53,1,4,12:53,15:53,1,3,5,0,0,BKN3800;BKN5000;CLR,4,1,12:53,15:53,3.0,1,15:53,17:53,1.0,0,15:53,15:53,3,2,FLYABLE,0
2021-09-16,2021_snoh_rgbi.tif,,,24,44.46,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,6,10:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-17,2021_snoh_rgbi.tif,,,24,44.08,1,15:53,15:53,0,0,,,0,3,10:53,12:53,1,1,15:53,15:53,0,1,7,2,1,BKN3000/BKN4000/OVC4900;BKN3100;OVC3900,1,0,15:53,15:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-09-18,2021_snoh_rgbi.tif,,,24,43.69,3,11:53,13:53,1,3,11:53,13:53,1,3,11:53,13:53,1,3,11:53,13:53,1,3,3,3,1,BKN1600;FEW2600/SCT3200/SCT4200;SCT1000,3,1,11:53,13:53,0.0,0,,,1.0,0,10:53,10:53,3,1,FLYABLE,0
2021-09-19,2021_snoh_rgbi.tif,,,24,43.31,0,,,0,0,,,0,0,,,0,0,,,0,0,8,3,1,BKN1300/BKN1800/OVC8000;BKN2000;BKN2500/OVC7000,0,0,,,1.0,0,16:53,16:53,2.0,0,15:53,16:53,3,0,ELIMINATED,0
2021-09-20,2021_snoh_rgbi.tif,,,24,42.93,12,12:53,23:53,1,12,12:53,23:53,1,12,12:53,23:53,1,4,12:53,15:53,1,3,3,0,0,BKN500/OVC1200;CLR;FEW12000,12,1,12:53,23:53,12.0,1,12:53,23:53,11.0,1,13:53,23:53,3,3,FLYABLE,1
2021-09-21,2021_snoh_rgbi.tif,,,24,42.54,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,5,10:53,14:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-22,2021_snoh_rgbi.tif,,,24,42.16,14,00:53,13:53,1,1,08:53,08:53,0,15,00:53,14:53,1,4,10:53,13:53,1,2,3,1,0,BKN11000;BKN3100/BKN4700/OVC5500;FEW2900/BKN6000/OVC8000,14,1,00:53,13:53,2.0,0,12:53,13:53,4.0,1,10:53,13:53,3,2,FLYABLE,0
2021-09-23,2021_snoh_rgbi.tif,,,24,41.77,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,5,10:53,14:53,1,3,0,0,0,CLR;FEW2500;SCT2700,15,1,09:53,23:53,13.0,1,11:53,23:53,14.0,1,10:53,23:53,3,3,FLYABLE,1
2021-09-24,2021_snoh_rgbi.tif,,,24,41.39,14,10:53,23:53,1,14,10:53,23:53,1,14,10:53,23:53,1,5,10:53,14:53,1,3,1,0,1,CLR;FEW100;OVC100,14,1,10:53,23:53,16.0,1,08:53,23:53,14.0,1,10:53,23:53,3,3,FLYABLE,1
2021-09-25,2021_snoh_rgbi.tif,,,24,41.0,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,5,10:53,14:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-09-26,2021_snoh_rgbi.tif,,,24,40.61,0,,,0,0,,,0,0,,,0,0,,,0,0,7,2,2,BKN2300/OVC3200;BKN2300/OVC3300;BKN4200/OVC6000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-09-27,2021_snoh_rgbi.tif,,,24,40.23,2,09:53,10:53,0,0,,,0,4,09:53,12:53,1,1,10:53,10:53,0,1,5,1,1,BKN1000/BKN2600/OVC6500;BKN10000;BKN700/BKN5500/OVC7000,2,0,09:53,10:53,2.0,0,15:53,16:53,0.0,0,,,3,0,ELIMINATED,0
2021-09-28,2021_snoh_rgbi.tif,,,24,39.84,0,,,0,0,,,0,1,12:53,12:53,0,0,,,0,0,7,1,2,BKN1900/BKN2900/OVC6000;BKN500/BKN1700/OVC2700;BKN600/OVC6500,0,0,,,10.0,1,13:53,22:53,10.0,1,14:53,23:53,3,2,FLYABLE,0
2021-09-29,2021_snoh_rgbi.tif,,,24,39.45,1,09:53,09:53,0,0,,,0,7,07:53,13:53,1,0,,,0,1,6,2,0,BKN3900/OVC11000;BKN6500/BKN8000;FEW7000/BKN8000,1,0,09:53,09:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-09-30,2021_snoh_rgbi.tif,,,24,39.07,0,,,0,0,,,0,0,,,0,0,,,0,0,7,6,5,BKN200/OVC3100;BKN300/BKN3900/OVC4800;FEW200/BKN400/OVC2200,0,0,,,1.0,0,14:53,14:53,0.0,0,,,3,0,ELIMINATED,0
2021-10-01,2021_snoh_rgbi.tif,,,24,38.68,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,4,11:53,14:53,1,3,1,0,0,BKN1100;CLR;FEW100,13,1,11:53,23:53,11.0,1,13:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2021-10-02,2021_snoh_rgbi.tif,,,22,36.94,9,13:53,21:53,1,5,13:53,17:53,1,11,13:53,23:53,1,2,13:53,14:53,0,3,3,0,3,BKN300/BKN700/OVC11000;CLR;OVC200,9,1,13:53,21:53,18.0,1,06:53,23:53,14.0,1,10:53,23:53,3,3,FLYABLE,1
2021-10-03,2021_snoh_rgbi.tif,,,24,37.91,0,,,0,0,,,0,0,,,0,0,,,0,0,7,0,0,BKN2300/OVC3800;FEW1900/OVC3700;FEW2100/OVC3600,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-04,2021_snoh_rgbi.tif,,,24,37.53,12,12:53,23:53,1,7,12:53,18:53,1,12,12:53,23:53,1,3,12:53,14:53,1,3,3,0,0,FEW1700;FEW2400;FEW3000,12,1,12:53,23:53,13.0,1,11:53,23:53,9.0,1,15:53,23:53,3,3,FLYABLE,1
2021-10-05,2021_snoh_rgbi.tif,,,24,37.15,0,,,0,0,,,0,10,13:53,22:53,1,0,,,0,1,7,0,0,BKN1400/OVC2200;BKN1500/BKN2200;FEW1600/SCT2800/OVC3700,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-06,2021_snoh_rgbi.tif,,,24,36.77,2,11:53,12:53,0,1,12:53,12:53,0,2,11:53,12:53,0,2,11:53,12:53,0,0,5,0,0,BKN1400;BKN2800/BKN3600/OVC4700;FEW1400/SCT2300/SCT3100,2,0,11:53,12:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-07,2021_snoh_rgbi.tif,,,24,36.38,12,12:53,23:53,1,12,12:53,23:53,1,12,12:53,23:53,1,3,12:53,14:53,1,3,1,0,0,BKN1100;CLR;FEW200/SCT900,12,1,12:53,23:53,11.0,1,13:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2021-10-08,2021_snoh_rgbi.tif,,,23,36.01,12,12:53,23:53,1,11,13:53,23:53,1,12,12:53,23:53,1,3,12:53,14:53,1,3,2,0,1,BKN400/OVC1000;BKN900;CLR,12,1,12:53,23:53,12.0,1,12:53,23:53,12.0,1,12:53,23:53,3,3,FLYABLE,1
2021-10-09,2021_snoh_rgbi.tif,,,24,35.63,1,15:53,15:53,0,0,,,0,2,14:53,15:53,0,0,,,0,0,6,0,0,BKN2100/OVC3100;OVC3000;OVC3400,1,0,15:53,15:53,1.0,0,15:53,15:53,0.0,0,,,3,0,ELIMINATED,0
2021-10-10,2021_snoh_rgbi.tif,,,24,35.25,4,06:53,09:53,1,2,14:53,15:53,0,5,05:53,09:53,1,0,,,0,2,4,2,2,BKN3900;CLR;FEW1700/OVC3800,4,1,06:53,09:53,5.0,1,11:53,15:53,0.0,0,,,3,2,FLYABLE,0
2021-10-11,2021_snoh_rgbi.tif,,,24,34.87,10,14:53,23:53,1,10,14:53,23:53,1,11,13:53,23:53,1,0,,,0,3,4,0,0,CLR;FEW1200/BKN2100;FEW1500/SCT3100/OVC4700,10,1,14:53,23:53,1.0,0,14:53,14:53,0.0,0,,,3,1,FLYABLE,0
2021-10-12,2021_snoh_rgbi.tif,,,24,34.5,14,00:53,13:53,1,0,,,0,15,00:53,14:53,1,3,11:53,13:53,1,2,2,1,0,BKN4900/OVC6500;BKN5500/OVC7000;OVC10000,14,1,00:53,13:53,14.0,1,00:53,13:53,14.0,1,00:53,13:53,3,3,FLYABLE,1
2021-10-13,2021_snoh_rgbi.tif,,,24,34.13,2,15:53,16:53,0,0,,,0,7,15:53,21:53,1,0,,,0,1,6,0,0,BKN4600;BKN900/OVC2800;FEW3000/SCT5000/OVC10000,2,0,15:53,16:53,7.0,1,13:53,19:53,4.0,1,14:53,17:53,3,2,FLYABLE,0
2021-10-14,2021_snoh_rgbi.tif,,,24,33.76,0,,,0,0,,,0,0,,,0,0,,,0,0,7,0,3,BKN1300/OVC3700;BKN900/OVC1600;OVC200,0,0,,,2.0,0,14:53,15:53,0.0,0,,,3,0,ELIMINATED,0
2021-10-15,2021_snoh_rgbi.tif,,,24,33.39,0,,,0,0,,,0,0,,,0,0,,,0,0,4,7,0,FEW2900/OVC6000;FEW2900/SCT6000/OVC9500;FEW4700/OVC9500,0,0,,,6.0,1,13:53,18:53,2.0,0,12:53,13:53,3,1,FLYABLE,0
2021-10-16,2021_snoh_rgbi.tif,,,24,33.02,2,14:53,15:53,0,2,14:53,15:53,0,5,11:53,15:53,1,1,12:53,12:53,0,1,4,0,0,BKN3100/OVC7500;FEW3100/BKN5000/OVC7500;FEW3800/SCT6500/SCT7500,2,0,14:53,15:53,3.0,1,14:53,16:53,12.0,1,12:53,23:53,3,2,FLYABLE,0
2021-10-17,2021_snoh_rgbi.tif,,,24,32.66,0,,,0,0,,,0,2,09:53,10:53,0,0,,,0,0,7,0,0,FEW100/BKN500/OVC3100;FEW4500/OVC5500;OVC800,0,0,,,4.0,1,07:53,10:53,4.0,1,08:53,11:53,3,2,FLYABLE,0
2021-10-18,2021_snoh_rgbi.tif,,,24,32.3,4,09:53,12:53,1,4,09:53,12:53,1,6,09:53,14:53,1,2,11:53,12:53,0,3,3,0,0,CLR;FEW1000;OVC5000,4,1,09:53,12:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2021-10-19,2021_snoh_rgbi.tif,,,24,31.94,21,03:53,23:53,1,21,03:53,23:53,1,21,03:53,23:53,1,3,11:53,13:53,1,3,0,0,0,CLR,21,1,03:53,23:53,15.0,1,09:53,23:53,20.0,1,04:53,23:53,3,3,FLYABLE,1
2021-10-20,2021_snoh_rgbi.tif,,,24,31.58,0,,,0,6,15:53,20:53,1,1,13:53,13:53,0,0,,,0,1,5,0,0,FEW2400/BKN4500/OVC8000;SCT1400/BKN3700/OVC5500;SCT1600/BKN3400/OVC470,0,0,,,2.0,0,14:53,15:53,6.0,1,14:53,19:53,3,1,FLYABLE,0
