ref_id,resolver_state,resolver_doi,resolver_reason,splink_top_candidate,splink_top_doi,splink_match_weight,splink_match_probability,agrees_with_resolver
Foody_2010_assessing-accuracy-land-cover-change::b68,resolved,10.1559/152304006777681706,via=crossref; ratio=1.00; year=2006,cr::10.1559/152304006777681706,10.1559/152304006777681706,27.48414143592547,0.999999994673413,True
Foody_2010_assessing-accuracy-land-cover-change::b69,resolved,10.1016/j.envsoft.2009.09.005,via=crossref; ratio=1.00; year=2010,cr::10.1016/j.envsoft.2009.09.005,10.1016/j.envsoft.2009.09.005,24.72467442954174,0.9999999639312287,True
Foody_2010_assessing-accuracy-land-cover-change::b70,resolved,10.1080/01431160903121134,via=crossref; ratio=1.00; year=2009,cr::10.1080/01431160903121134,10.1080/01431160903121134,27.715466982031923,0.999999995462537,True
Foody_2010_assessing-accuracy-land-cover-change::b71,resolved,10.1016/j.rse.2003.12.007,via=crossref; ratio=1.00; year=2004,cr::10.1016/j.rse.2003.12.007,10.1016/j.rse.2003.12.007,29.23902893808894,0.999999998421752,True
Foody_2010_assessing-accuracy-land-cover-change::b72,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2669830,10.2307/2669830,27.457669224564277,0.9999999945747725,False
Foody_2010_assessing-accuracy-land-cover-change::b73,resolved,10.2307/2533043,via=crossref; ratio=1.00; year=1996,cr::10.2307/2533043,10.2307/2533043,27.74717584175926,0.9999999955611776,True
Foody_2010_assessing-accuracy-land-cover-change::b74,resolved,10.1111/1467-9884.00120,via=crossref; ratio=1.00; year=1998,cr::10.1111/1467-9884.00120,10.1111/1467-9884.00120,20.335264636652894,0.9999992440813745,True
Foody_2010_assessing-accuracy-land-cover-change::b75,resolved,10.1073/pnas.0401545101,via=crossref; ratio=1.00; year=2004,cr::10.1073/pnas.0401545101,10.1073/pnas.0401545101,26.091378110801116,0.9999999860133871,True
Foody_2010_assessing-accuracy-land-cover-change::b76,unresolved,,"best=crossref:1.00:10.1142/9789814329804_0014; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1142/9789814329804_0014,10.1142/9789814329804_0014,6.051430412210813,0.985146164833457,False
Foody_2010_assessing-accuracy-land-cover-change::b77,resolved,10.1002/sim.4780050105,via=crossref; ratio=1.00; year=1986,cr::10.1002/sim.4780050105,10.1002/sim.4780050105,26.538589219947845,0.9999999897413882,True
Foody_2010_assessing-accuracy-land-cover-change::b78,resolved,10.1093/oxfordjournals.aje.a112510,via=crossref; ratio=1.00; year=1978,cr::10.1093/oxfordjournals.aje.a112510,10.1093/oxfordjournals.aje.a112510,28.917100843201574,0.99999999802719,True
Foody_2010_assessing-accuracy-land-cover-change::b79,resolved,10.14358/pers.69.7.793,via=crossref; ratio=1.00; year=2003,cr::10.14358/pers.69.7.793,10.14358/pers.69.7.793,26.838015902617684,0.9999999916641059,True
Foody_2010_assessing-accuracy-land-cover-change::b80,resolved,10.1109/tgrs.2006.874750,via=crossref; ratio=1.00; year=2006,cr::10.1109/tgrs.2006.874750,10.1109/tgrs.2006.874750,28.65406643736778,0.999999997632628,True
Foody_2010_assessing-accuracy-land-cover-change::b81,resolved,10.1007/s10980-008-9215-x,via=crossref; ratio=1.00; year=2008,cr::10.1007/s10980-008-9215-x,10.1007/s10980-008-9215-x,26.846711515310176,0.9999999917141981,True
Foody_2010_assessing-accuracy-land-cover-change::b82,unresolved,,"best=crossref:1.00:10.53347/rid-94132; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3109/9780203502778-24,10.3109/9780203502778-24,-2.7131074637900614,0.1323219475278147,False
Foody_2010_assessing-accuracy-land-cover-change::b83,resolved,10.1126/science.260.5116.1905,via=crossref; ratio=1.00; year=1993,cr::10.1126/science.260.5116.1905,10.1126/science.260.5116.1905,31.23902893808894,0.999999999605438,True
Foody_2010_assessing-accuracy-land-cover-change::b84,resolved,10.1016/0021-9681(81)90059-x,via=crossref; ratio=1.00; year=1981,cr::10.1016/0021-9681(81)90059-x,10.1016/0021-9681(81)90059-x,27.917100843201574,0.9999999960543801,True
Foody_2010_assessing-accuracy-land-cover-change::b85,resolved,10.1016/j.rse.2005.04.002,via=crossref; ratio=1.00; year=2005,cr::10.1016/j.rse.2005.04.002,10.1016/j.rse.2005.04.002,28.23902893808894,0.999999996843504,True
Foody_2010_assessing-accuracy-land-cover-change::b86,resolved,10.1080/01431160903131000,via=crossref; ratio=1.00; year=2009,cr::10.1080/01431160903131000,10.1080/01431160903131000,24.715466982031923,0.9999999637002975,True
Foody_2010_assessing-accuracy-land-cover-change::b87,unresolved,,"best=crossref:0.51:10.4095/220024; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/978-0-387-45528-0_3,10.1007/978-0-387-45528-0_3,-7.633160391912068,0.005011960281328341,False
Foody_2010_assessing-accuracy-land-cover-change::b88,resolved,10.1016/j.foreco.2007.06.033,via=crossref; ratio=1.00; year=2007,cr::10.1016/j.foreco.2007.06.033,10.1016/j.foreco.2007.06.033,29.65406643736778,0.999999998816314,True
Foody_2010_assessing-accuracy-land-cover-change::b89,resolved,10.1002/(sici)1097-0258(19971015)16:19<2157::aid-sim653>3.0.co;2-x,via=crossref; ratio=1.00; year=1997,cr::10.1002/(sici)1097-0258(19971015)16:19<2157::aid-sim653>3.0.co;2-x,10.1002/(sici)1097-0258(19971015)16:19<2157::aid-sim653>3.0.co;2-x,27.991101424645354,0.999999996251661,True
Foody_2010_assessing-accuracy-land-cover-change::b90,unresolved,,"best=crossref:0.43:10.1787/888933484623; skipped=semanticscholar,arxiv (rate-limited)",work::Townshend_1992_impact-misregistration-change-detection,10.1109/36.175340,0.7122732338838585,0.6209800665368579,False
Foody_2010_assessing-accuracy-land-cover-change::b91,unresolved,,"best=crossref:0.42:10.1201/b19322-36; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1016/s0305-9006(03)00064-3,10.1016/s0305-9006(03)00064-3,29.431674016031334,0.999999998619033,False
Foody_2010_assessing-accuracy-land-cover-change::b92,resolved,10.1126/science.227.4685.369,via=crossref; ratio=1.00; year=1985,cr::10.1126/science.227.4685.369,10.1126/science.227.4685.369,31.23902893808894,0.999999999605438,True
Foody_2010_assessing-accuracy-land-cover-change::b93,resolved,10.1073/pnas.0704119104,via=crossref; ratio=1.00; year=2007,cr::10.1073/pnas.0704119104,10.1073/pnas.0704119104,22.076296981745205,0.9999997738626404,True
Foody_2010_assessing-accuracy-land-cover-change::b94,resolved,10.1002/sim.4780090509,via=crossref; ratio=1.00; year=1990,cr::10.1002/sim.4780090509,10.1002/sim.4780090509,27.1515660968386,0.999999993292446,True
Foody_2010_assessing-accuracy-land-cover-change::b95,resolved,10.2307/2530967,via=crossref; ratio=1.00; year=1985,cr::10.2307/2530967,10.2307/2530967,27.917100843201574,0.9999999960543801,True
Foody_2010_assessing-accuracy-land-cover-change::b96,resolved,10.1093/ajcp/93.2.252,via=crossref; ratio=1.00; year=1990,cr::10.1093/ajcp/93.2.252,10.1093/ajcp/93.2.252,28.77959731945164,0.999999997829909,True
Foody_2010_assessing-accuracy-land-cover-change::b97,resolved,10.1080/01431160500057848,via=crossref; ratio=1.00; year=2005,cr::10.1080/01431160500057848,10.1080/01431160500057848,26.95362671922669,0.9999999923060411,True
Foody_2010_assessing-accuracy-land-cover-change::b98,resolved,10.1016/j.rse.2006.10.012,via=crossref; ratio=1.00; year=2007,cr::10.1016/j.rse.2006.10.012,10.1016/j.rse.2006.10.012,27.33213834248042,0.99999999408157,True
Foody_2010_assessing-accuracy-land-cover-change::b99,resolved,10.1080/014311600750037570,via=crossref; ratio=0.99; year=2000,cr::10.1080/014311600750037570,10.1080/014311600750037570,26.622302449526874,0.9999999903197092,True
Foody_2010_assessing-accuracy-land-cover-change::b100,unresolved,,"best=crossref:1.00:10.1080/00401706.1998.10485510; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1080/00401706.1998.10485510,10.1080/00401706.1998.10485510,-0.9457596688070463,0.3417398038665256,False
Foody_2010_assessing-accuracy-land-cover-change::b101,resolved,10.2307/1941591,via=crossref; ratio=1.00; year=1994,cr::10.2307/1941591,10.2307/1941591,29.069103936646627,0.999999998224471,True
Foody_2010_assessing-accuracy-land-cover-change::b102,resolved,10.1006/jema.2001.0509,via=crossref; ratio=1.00; year=2002,cr::10.1006/jema.2001.0509,10.1006/jema.2001.0509,29.65406643736778,0.999999998816314,True
Foody_2010_assessing-accuracy-land-cover-change::b103,unresolved,,"best=crossref:0.49:10.1017/cbo9780511574931.024; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/b102248,10.1007/b102248,-9.052264642117017,0.0018800938600636121,False
Foody_2010_assessing-accuracy-land-cover-change::b104,resolved,10.1109/tgrs.2004.837325,via=crossref; ratio=1.00; year=2005,cr::10.1109/tgrs.2004.837325,10.1109/tgrs.2004.837325,26.33213834248042,0.9999999881631402,True
Foody_2010_assessing-accuracy-land-cover-change::b105,resolved,10.1016/s0034-4257(01)00259-0,via=crossref; ratio=0.99; year=2001,cr::10.1016/s0034-4257(01)00259-0,10.1016/s0034-4257(01)00259-0,28.5678892892533,0.9999999974869078,True
Foody_2010_assessing-accuracy-land-cover-change::b106,resolved,10.14358/pers.75.3.313,via=crossref; ratio=1.00; year=2009,cr::10.14358/pers.75.3.313,10.14358/pers.75.3.313,26.78356811859531,0.9999999913434946,True
Foody_2010_assessing-accuracy-land-cover-change::b107,resolved,10.2307/2533555,via=crossref; ratio=0.99; year=1997,cr::10.2307/2533555,10.2307/2533555,26.184181337134987,0.9999999868847673,True
Foody_2010_assessing-accuracy-land-cover-change::b108,resolved,10.1080/01431160500219224,via=crossref; ratio=0.98; year=2005,cr::10.1080/01431160500219224,10.1080/01431160500219224,25.731234297890243,0.9999999820474295,True
Foody_2010_assessing-accuracy-land-cover-change::b109,resolved,10.1080/01431160110075802,via=crossref; ratio=1.00; year=2002,cr::10.1080/01431160110075802,10.1080/01431160110075802,25.039356593252574,0.999999970999694,True
Besag_1974_spatial-interaction-statistical-analysis::b0,unresolved,,"best=crossref:0.55:10.1061/41064(358)268; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1515/9781400873173-010,10.1515/9781400873173-010,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b1,unresolved,,"best=crossref:0.96:10.1142/9789819833788_0001; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1142/9789819833788_0001,10.1142/9789819833788_0001,-6.512250387093251,0.010836409701876206,False
Besag_1974_spatial-interaction-statistical-analysis::b2,unresolved,,no_title_or_author (nothing to search on),work::Frayer_1967_area-change-estimates-sampling,10.1093/forestscience/13.1.72,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b3,unresolved,,no_title_or_author (nothing to search on),cr::10.2307/2985674,10.2307/2985674,-12.472838884892477,0.0001758834487050286,False
Besag_1974_spatial-interaction-statistical-analysis::b4,unresolved,,no_title_or_author (nothing to search on),cr::10.1016/b978-0-12-775850-3.50010-8,10.1016/b978-0-12-775850-3.50010-8,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b5,unresolved,,"best=crossref:0.62:10.1007/978-3-642-79917-4_9; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3133/gp822,10.3133/gp822,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b6,unresolved,,no_title_or_author (nothing to search on),cr::10.2307/2983677,10.2307/2983677,-6.512250387093251,0.010836409701876206,False
Besag_1974_spatial-interaction-statistical-analysis::b7,unresolved,,"best=crossref:0.57:10.2139/ssrn.7276484; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1179/003962669791975894,10.1179/003962669791975894,-12.472838884892477,0.0001758834487050286,False
Besag_1974_spatial-interaction-statistical-analysis::b8,unresolved,,"best=crossref:0.60:10.3733/hilg.v07n02p081; skipped=semanticscholar,arxiv (rate-limited)",,,,,False
Besag_1974_spatial-interaction-statistical-analysis::b9,resolved,10.1111/j.2517-6161.1972.tb00889.x,via=crossref; ratio=1.00; year=1972,cr::10.1111/j.2517-6161.1972.tb00889.x,10.1111/j.2517-6161.1972.tb00889.x,18.013336541765533,0.9999962204183006,True
Besag_1974_spatial-interaction-statistical-analysis::b10,unresolved,,no_title_or_author (nothing to search on),cr::10.5962/bhl.title.53137,10.5962/bhl.title.53137,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b11,unresolved,,no_title_or_author (nothing to search on),cr::10.5962/bhl.title.53137,10.5962/bhl.title.53137,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b12,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2334154,10.2307/2334154,28.65406643736778,0.999999997632628,False
Besag_1974_spatial-interaction-statistical-analysis::b13,unresolved,,"best=crossref:0.63:10.4324/9780080575469-10; skipped=semanticscholar,arxiv (rate-limited)",,,,,False
Besag_1974_spatial-interaction-statistical-analysis::b14,unresolved,,"best=crossref:0.91:10.1007/springerreference_205530; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/s0020268100035435,10.1017/s0020268100035435,26.29030607889108,0.9999999878148952,False
Besag_1974_spatial-interaction-statistical-analysis::b15,resolved,10.2307/2983677,via=crossref; ratio=0.86; year=1936,cr::10.2307/2983677,10.2307/2983677,14.88076988473715,0.999966854275912,True
Besag_1974_spatial-interaction-statistical-analysis::b16,unresolved,,"best=crossref:1.00:10.1007/springerreference_60769; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1007/springerreference_60769,10.1007/springerreference_60769,-1.3262101098814258,0.28510894328342257,False
Besag_1974_spatial-interaction-statistical-analysis::b17,unresolved,,no_title_or_author (nothing to search on),cr::10.5962/bhl.title.53137,10.5962/bhl.title.53137,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b18,unresolved,,"best=crossref:0.65:10.1007/0-8176-4463-6_1; skipped=semanticscholar,arxiv (rate-limited)",,,,,False
Besag_1974_spatial-interaction-statistical-analysis::b19,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2333347,10.2307/2333347,27.66960816430523,0.9999999953159883,False
Besag_1974_spatial-interaction-statistical-analysis::b20,unresolved,,no_title_or_author (nothing to search on),cr::10.7287/peerj.preprints.2269v2/supp-7,10.7287/peerj.preprints.2269v2/supp-7,0.09289414032352168,0.5160917685642633,False
Besag_1974_spatial-interaction-statistical-analysis::b21,unresolved,,"best=crossref:0.88:10.1093/forestscience/4.2.127; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1093/forestscience/4.2.127,10.1093/forestscience/4.2.127,-5.143234152706832,0.02751781209753802,False
Besag_1974_spatial-interaction-statistical-analysis::b22,resolved,10.1112/blms/5.1.81,via=crossref; ratio=1.00; year=1973,cr::10.1112/blms/5.1.81,10.1112/blms/5.1.81,20.37585726360411,0.9999992650539551,True
Besag_1974_spatial-interaction-statistical-analysis::b23,unresolved,,"best=crossref:0.55:10.1090/conm/001/03; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3133/gp822,10.3133/gp822,-7.633160391912068,0.005011960281328341,False
Besag_1974_spatial-interaction-statistical-analysis::b24,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2333430,10.2307/2333430,27.65406643736778,0.9999999952652561,False
Besag_1974_spatial-interaction-statistical-analysis::b25,unresolved,,no_title_or_author (nothing to search on),cr::10.2307/2333459,10.2307/2333459,5.919147363629973,0.9837429873272712,False
Besag_1974_spatial-interaction-statistical-analysis::b26,unresolved,,"best=crossref:0.69:10.1214/aoms/1177730504; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1214/aoms/1177730504,10.1214/aoms/1177730504,-20.61793744654706,6.214155404987901e-07,False
Besag_1974_spatial-interaction-statistical-analysis::b27,unresolved,,"best=crossref:0.53:10.1515/dema-1978-0421; skipped=semanticscholar,arxiv (rate-limited)",,,,,False
Besag_1974_spatial-interaction-statistical-analysis::b28,unresolved,,"best=crossref:0.65:10.4157/grj.7.459; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/2985674,10.2307/2985674,-10.981176683640463,0.0004944491571191531,False
Besag_1974_spatial-interaction-statistical-analysis::b29,resolved,10.1093/oxfordjournals.aob.a084076,via=crossref; ratio=1.00; year=1966,cr::10.1093/oxfordjournals.aob.a084076,10.1093/oxfordjournals.aob.a084076,19.133630775483244,0.9999982613888698,True
Besag_1974_spatial-interaction-statistical-analysis::b30,unresolved,,no_title_or_author (nothing to search on),work::Frayer_1967_area-change-estimates-sampling,10.1093/forestscience/13.1.72,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b31,unresolved,,no_title_or_author (nothing to search on),cr::10.2307/2985674,10.2307/2985674,-12.472838884892477,0.0001758834487050286,False
Besag_1974_spatial-interaction-statistical-analysis::b32,unresolved,,no_title_or_author (nothing to search on),cr::10.1016/b978-0-12-775850-3.50010-8,10.1016/b978-0-12-775850-3.50010-8,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b33,unresolved,,"best=crossref:0.92:10.33915/agnic.189; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/s002185960000160x,10.1017/s002185960000160x,19.264875308761496,0.9999984125722063,False
Besag_1974_spatial-interaction-statistical-analysis::b34,ambiguous,,2 distinct works accepted at crossref,cr::10.1017/s002190020004208x,10.1017/s002190020004208x,16.19776111290296,0.9999866959991327,False
Besag_1974_spatial-interaction-statistical-analysis::b35,unresolved,,no_title_or_author (nothing to search on),cr::10.3138/fm57-6770-u75u-7727,10.3138/fm57-6770-u75u-7727,-4.1221204615560065,0.05430847317163873,False
Besag_1974_spatial-interaction-statistical-analysis::b36,resolved,10.1214/aoms/1177729700,via=crossref; ratio=1.00; year=1951,cr::10.1214/aoms/1177729700,10.1214/aoms/1177729700,18.750302135931737,0.999997732247552,True
Besag_1974_spatial-interaction-statistical-analysis::b37,unresolved,,"best=crossref:0.68:10.1007/s43071-021-00016-1; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1017/cbo9780511897122.002,10.1017/cbo9780511897122.002,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b38,unresolved,,"best=crossref:0.41:10.1002/9781394188789.ch8; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1179/003962669791975894,10.1179/003962669791975894,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b39,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2332725,10.2307/2332725,27.33213834248042,0.99999999408157,False
Besag_1974_spatial-interaction-statistical-analysis::b40,unresolved,,"best=crossref:0.73:10.1017/9781108779197.026; skipped=semanticscholar,arxiv (rate-limited)",cr::10.3138/9781487599973-002,10.3138/9781487599973-002,-9.052264642117017,0.0018800938600636121,False
Besag_1974_spatial-interaction-statistical-analysis::b41,unresolved,,"best=crossref:0.86:10.1017/cbo9780511897122.002; skipped=semanticscholar,arxiv (rate-limited)",cr::10.1112/blms/5.1.81,10.1112/blms/5.1.81,-5.292040602583247,0.02488808623883302,False
Besag_1974_spatial-interaction-statistical-analysis::b42,resolved,10.1137/1112050,via=crossref; ratio=0.87; year=1967,cr::10.1137/1112050,10.1137/1112050,12.070370839994212,0.9997675361913764,True
Besag_1974_spatial-interaction-statistical-analysis::b43,unresolved,,"best=crossref:0.61:10.1006/jcta.2000.3110; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/2334154,10.2307/2334154,-14.401750926415923,4.6197759875344225e-05,False
Besag_1974_spatial-interaction-statistical-analysis::b44,resolved,10.1007/bf02761538,via=crossref; ratio=1.00; year=1973,cr::10.1007/bf02761538,10.1007/bf02761538,25.23576802013629,0.9999999746908913,True
Besag_1974_spatial-interaction-statistical-analysis::b45,resolved,10.1080/00029890.1971.11992710,via=crossref; ratio=1.00; year=1971,cr::10.1080/00029890.1971.11992710,10.1080/00029890.1971.11992710,21.072230230819102,0.9999995464486875,True
Besag_1974_spatial-interaction-statistical-analysis::b46,unresolved,,"best=crossref:1.00:10.2307/2333459; skipped=semanticscholar,arxiv (rate-limited)",cr::10.2307/2332724,10.2307/2332724,23.28855543457216,0.9999999024008094,False
Besag_1974_spatial-interaction-statistical-analysis::b47,unresolved,,no_title_or_author (nothing to search on),cr::10.2307/894882,10.2307/894882,-12.472838884892477,0.0001758834487050286,False
Besag_1974_spatial-interaction-statistical-analysis::b48,ambiguous,,2 distinct works accepted at crossref,cr::10.2307/2332474,10.2307/2332474,27.538589219947845,0.999999994870694,False
Walton_2008_difficulties-estimating-city-wide-urban::b0,resolved,10.2737/pnw-gtr-490,via=crossref; ratio=1.00; year=2000,cr::10.2737/pnw-gtr-490,10.2737/pnw-gtr-490,14.686721182546897,0.999962082480532,True
